timestamp,open,high,low,close,volume
2022-07-22,526.0000,527.6000,518.4000,521.4100,1850361
2022-07-21,519.3900,522.4700,511.1400,522.4600,2667760
2022-07-20,533.4500,534.0500,515.7300,519.4700,4327501
2022-07-19,521.0900,533.8400,520.5900,533.4500,2953499
2022-07-18,531.0000,532.1600,518.7500,519.3700,3211973
2022-07-15,526.0600,531.9900,515.4500,529.7500,5742524
2022-07-14,495.0000,505.8900,492.2800,502.4300,3765477
2022-07-13,508.0700,511.8600,501.1900,501.2400,3467663
2022-07-12,513.2500,519.1400,510.6200,514.4200,2706479
2022-07-11,514.8600,521.4700,511.8100,516.9500,1743844
2022-07-08,512.3100,528.3700,511.0100,518.6300,3092242
2022-07-07,515.2500,517.3000,512.2300,514.3800,2385476
2022-07-06,505.6400,517.4100,504.3000,515.2900,2506694
2022-07-05,507.6400,511.0000,492.2500,505.2400,3029679
2022-07-01,512.3200,517.5300,502.3100,517.4000,2426595
2022-06-30,513.5500,516.3200,509.7200,513.6300,3568973
2022-06-29,508.8500,518.7000,506.0100,515.7100,3823386
2022-06-28,512.0800,518.6100,505.0800,508.4400,4978896
2022-06-27,492.8300,511.8900,492.5800,505.6600,3907063
2022-06-24,499.4400,499.7600,486.5600,495.6400,15861102
2022-06-23,494.9500,503.5750,491.9600,499.8100,4687671
2022-06-22,475.7200,495.9200,474.5400,489.6800,5062327
2022-06-21,457.8100,485.1150,457.1000,480.3200,5726819
2022-06-17,450.7500,461.4600,449.7009,452.0600,5277373
2022-06-16,453.4000,457.8100,450.6800,456.0900,3135644
2022-06-15,464.2000,469.0150,456.5000,464.3300,2550650
2022-06-14,467.5000,469.1800,457.4150,461.7500,3814182
2022-06-13,475.1300,481.3350,467.2600,469.7000,3764760
