timestamp,open,high,low,close,volume
2022-09-15,13.9050,14.5550,13.9000,14.2700,28334671
2022-09-14,13.6200,14.0400,13.2700,14.0300,30564032
2022-09-13,13.9300,14.1081,13.6300,13.6800,31432851
2022-09-12,14.3500,14.6700,14.3200,14.4700,27655332
2022-09-09,14.1000,14.2500,14.0100,14.1900,23972671
2022-09-08,13.6650,14.1200,13.5600,13.9600,26437550
2022-09-07,13.2700,13.9275,13.2150,13.8900,32867628
2022-09-06,13.1900,13.2600,12.7400,13.2200,27881403
2022-09-02,13.1450,13.3500,12.8650,12.9900,26922500
2022-09-01,12.8700,12.9500,12.5000,12.9300,29871188
2022-08-31,13.4900,13.5300,12.9600,12.9900,27923806
2022-08-30,13.6100,13.6800,13.2000,13.3300,25076791
2022-08-29,13.5100,13.7094,13.4500,13.5100,21312590
2022-08-26,14.4100,14.5400,13.7100,13.7400,23177522
2022-08-25,14.1700,14.4600,14.0900,14.4200,22167813
2022-08-24,13.8400,14.0500,13.7700,13.9900,17825078
2022-08-23,13.7800,13.9250,13.5900,13.8200,25500102
2022-08-22,13.7800,13.9200,13.6100,13.7100,25120706
2022-08-19,14.5000,14.5700,13.9600,14.1700,31593327
2022-08-18,14.9800,15.0200,14.7250,14.8400,19271215
2022-08-17,15.2300,15.2900,14.7800,14.9600,28352766
2022-08-16,15.3000,15.7100,15.1100,15.5000,23668546
2022-08-15,15.2700,15.5500,15.2500,15.3300,18364004
2022-08-12,15.1600,15.2900,15.0300,15.2500,21151015
2022-08-11,15.4000,15.4600,14.9000,14.9900,32357475
2022-08-10,15.1100,15.3900,14.9500,15.0700,32383220
2022-08-09,14.8700,14.8800,14.3800,14.6200,23706390
2022-08-08,14.8700,15.2800,14.8200,15.0200,23711849
2022-08-05,14.6200,14.9800,14.6100,14.7400,19503840
2022-08-04,14.5300,14.9700,14.5100,14.8600,27102862
2022-08-03,14.2000,14.7000,14.1500,14.6300,28366546
2022-08-02,14.0500,14.4000,13.8990,14.0600,27439970
2022-08-01,13.6700,14.3200,13.5150,14.2800,32730815
2022-07-29,13.5900,13.9150,13.4900,13.7100,26238206
2022-07-28,13.6900,14.0350,13.2900,13.7600,35834418
2022-07-27,13.7050,14.0300,13.3500,13.9700,36408876
2022-07-26,13.5200,13.6500,13.3500,13.4300,23978120
2022-07-25,13.6200,13.8000,13.3031,13.7500,28368493
2022-07-22,14.1050,14.2800,13.6300,13.6800,38345367
2022-07-21,14.6700,14.6900,13.8100,14.0800,64624886
2022-07-20,15.1400,15.4200,14.9000,15.2100,39746449
2022-07-19,14.9000,15.2700,14.8700,15.1600,30099577
2022-07-18,14.8300,15.1600,14.5200,14.5400,31995037
2022-07-15,14.4850,14.5600,14.0500,14.4700,30181951
2022-07-14,14.1800,14.8700,14.0450,14.2500,39441412
2022-07-13,14.0400,14.4400,13.7000,14.3100,45289766
2022-07-12,13.6300,15.0400,13.5600,14.7700,74980053
2022-07-11,13.8200,13.9700,13.3100,13.4300,25215301
2022-07-08,13.9600,14.2700,13.7200,13.9700,28114060
2022-07-07,13.9400,14.1950,13.6400,14.1000,33327657
2022-07-06,13.7500,14.0850,13.6400,13.8900,30792616
2022-07-05,12.8100,13.8800,12.5500,13.8800,43965446
2022-07-01,12.7800,13.1800,12.5200,13.1300,34110387
2022-06-30,12.6000,12.8799,12.2500,12.6800,37521383
2022-06-29,13.2300,13.2400,12.7700,13.0300,34350955
2022-06-28,13.7990,14.4800,13.4700,13.5000,36545390
2022-06-27,13.9550,13.9600,13.3800,13.5600,26086239
2022-06-24,12.9700,13.9600,12.8850,13.9000,41326586
2022-06-23,13.0200,13.1750,12.5800,12.9800,31067771
2022-06-22,12.8200,13.4300,12.7600,13.1000,34193510
2022-06-21,13.2150,13.2400,12.6200,13.0400,39780821
2022-06-17,12.2000,13.0700,11.9300,12.9400,52537806
2022-06-16,12.9000,12.9000,11.9600,12.1600,56545218
2022-06-15,13.0700,13.6750,13.0200,13.3100,49703423
2022-06-14,13.6000,13.6600,12.7600,12.9500,43628717
2022-06-13,14.1200,14.1600,13.1300,13.3200,55496129
2022-06-10,15.0900,15.8300,14.7100,14.7100,46254182
