timestamp,open,high,low,close,volume
2022-07-18,9.8300,9.8500,9.8300,9.8500,2179013
2022-07-15,9.8300,9.8550,9.8300,9.8500,125605
2022-07-14,9.8500,9.8500,9.8300,9.8500,41047
2022-07-13,9.8300,9.8500,9.8300,9.8500,85422
2022-07-12,9.8300,9.8403,9.8300,9.8300,7746
2022-07-11,9.8300,9.8500,9.8300,9.8400,235522
2022-07-08,9.8300,9.8400,9.8300,9.8300,54552
2022-07-07,9.8500,9.8500,9.8200,9.8300,300192
2022-07-06,9.8200,9.8450,9.8200,9.8400,56154
2022-07-05,9.8500,9.8500,9.8200,9.8400,294441
2022-07-01,9.8400,9.8450,9.8300,9.8300,111590
2022-06-30,9.8300,9.8500,9.8300,9.8300,115371
2022-06-29,9.8400,9.8500,9.8400,9.8500,3578
2022-06-28,9.8300,9.8500,9.8300,9.8500,136674
2022-06-27,9.8200,9.8450,9.8200,9.8400,190467
2022-06-24,9.8100,9.8250,9.8100,9.8200,2786
2022-06-23,9.8200,9.8300,9.8200,9.8300,66391
2022-06-22,9.8100,9.8250,9.8100,9.8250,52139
2022-06-21,9.8300,9.8300,9.8100,9.8300,41400
2022-06-17,9.8400,9.8400,9.8100,9.8100,859368
2022-06-16,9.8200,9.8250,9.8100,9.8100,459250
2022-06-15,9.8200,9.8300,9.8200,9.8300,101397
2022-06-14,9.8300,9.8300,9.8200,9.8200,71520
2022-06-13,9.8300,9.8300,9.8200,9.8300,390855
2022-06-10,9.8300,9.8350,9.8200,9.8300,203441
